10,  1,  1, 0.34434 38232 60690 25506 82754
10,  1,  2, 0.17126 29030 31319 92124 46894
10,  1,  3, 0.11625 90988 54684 17537 85485
10,  1,  4, 0.08824 94247 31749 44970 86052
10,  1,  5, 0.07074 13676 78926 26176 67183
10,  1,  6, 0.05839 87134 42538 05551 17401
10,  1,  7, 0.04892 06279 38933 40123 80936
10,  1,  8, 0.04108 44588 55782 16030 74653
10,  1,  9, 0.03404 06470 23559 61189 13744
10,  1, 10, 0.02669 89351 81816 70788 44897
10,  2,  2, 0.21452 41429 82770 95742 67343
10,  2,  3, 0.14662 26179 78671 64928 38817
10,  2,  4, 0.11170 15961 67036 10088 92372
10,  2,  5, 0.08974 28245 51933 89614 68374
10,  2,  6, 0.07419 95414 12961 24651 48901
10,  2,  7, 0.06222 78486 34014 20648 64642
10,  2,  8, 0.05230 67221 37449 69651 34455
10,  2,  9, 0.04337 11560 80282 71360 24458
10,  3,  3, 0.17500 32834 03013 73835 09923
10,  3,  4, 0.13380 22448 15267 14528 00892
10,  3,  5, 0.10774 45335 88133 81737 57556
10,  3,  6, 0.08922 54012 00355 56780 27096
10,  3,  7, 0.07491 83943 09245 55650 51872
10,  3,  8, 0.06303 32448 57396 49320 19251
10,  4,  4, 0.15793 89143 78576 69378 59442
10,  4,  5, 0.12750 89295 27842 07833 81847
10,  4,  6, 0.10578 58169 24881 73308 62690
10,  4,  7, 0.08894 62025 72453 63468 19255
10,  5,  5, 0.15105 39039 08227 67989 61722
10,  5,  6, 0.12559 89677 64199 66356 07230
