8,  1,  1, 0.37289 71432 86728 99422 02112
8,  1,  2, 0.18630 73995 30031 75592 43840
8,  1,  3, 0.12596 60298 39518 59943 93660
8,  1,  4, 0.09472 30277 22263 02876 74445
8,  1,  5, 0.07476 50242 15114 05064 73258
8,  1,  6, 0.06020 75170 27414 84715 22744
8,  1,  7, 0.04829 85509 19438 88560 36311
8,  1,  8, 0.03683 53074 59489 83824 53630
8,  2,  2, 0.23940 10457 44445 50109 47216
8,  2,  3, 0.16319 58726 33937 76166 12041
8,  2,  4, 0.12326 33316 94244 93600 14884
8,  2,  5, 0.09756 47193 38975 50207 54380
8,  2,  6, 0.07872 24682 44245 84744 32724
8,  2,  7, 0.06324 66118 94679 81019 58604
8,  3,  3, 0.20076 87900 11030 03545 71653
8,  3,  4, 0.15235 84311 89685 82374 56914
8,  3,  5, 0.12096 37555 20849 48948 74766
8,  3,  6, 0.09781 71355 33317 59561 35497
8,  4,  4, 0.18718 62194 78350 03410 72443
8,  4,  5, 0.14917 54908 40517 13516 78910
