12,  1,  1, 0.32363 63870 47645 11498 03031
12,  1,  2, 0.16023 73762 05946 11030 66774
12,  1,  3, 0.10893 09641 56025 80859 03760
12,  1,  4, 0.08306 86766 37065 73468 80615
12,  1,  5, 0.06708 84463 63526 41645 43026
12,  1,  6, 0.05599 33693 57472 12109 00140
12,  1,  7, 0.04766 20974 51179 91381 64302
12,  1,  8, 0.04102 08554 19708 33846 68038
12,  1,  9, 0.03544 39059 80809 43131 32258
12,  1, 10, 0.03050 12590 58495 76716 52513
12,  1, 11, 0.02579 45391 35866 60221 58005
12,  1, 12, 0.02062 21231 86258 64091 27537
12,  2,  2, 0.19726 46039 30805 59835 06671
12,  2,  3, 0.13490 20327 91126 35889 39595
12,  2,  4, 0.10319 59206 26079 39303 90520
12,  2,  5, 0.08350 45822 24072 72559 01834
12,  2,  6, 0.06978 59657 43914 60493 19587
12,  2,  7, 0.05945 90652 25933 72177 88826
12,  2,  8, 0.05121 13198 07446 84675 97359
12,  2,  9, 0.04427 47124 18167 85540 51771
12,  2, 10, 0.03811 91478 50675 70191 40023
12,  2, 11, 0.03225 07340 39964 48081 39035
12,  3,  3, 0.15797 86876 94526 49572 76991
12,  3,  4, 0.12120 63210 98527 83191 20229
12,  3,  5, 0.09826 05601 79110 73727 59025
12,  3,  6, 0.08222 28461 10256 09548 17250
12,  3,  7, 0.07012 13963 77910 71987 68395
12,  3,  8, 0.06043 84621 35128 30133 07806
12,  3,  9, 0.05228 25611 17478 88136 11687
12,  3, 10, 0.04503 57614 30737 30047 02726
12,  4,  4, 0.13981 09404 68305 40713 87002
12,  4,  5, 0.11356 87821 29067 00868 61448
12,  4,  6, 0.09516 45279 25116 70043 46205
12,  4,  7, 0.08124 19809 28832 42768 16732
12,  4,  8, 0.07007 95832 30916 58382 33015
12,  4,  9, 0.06066 20874 39632 74451 68517
12,  5,  5, 0.13061 37358 24183 16671 64861
12,  5,  6, 0.10962 12246 69682 74246 68816
12,  5,  7, 0.09369 51519 72034 27708 35166
12,  5,  8, 0.08089 72960 45122 85534 59607
12,  6,  6, 0.12663 77911 42238 87851 05082
12,  6,  7, 0.10839 45830 95427 79684 69499
