20,  1,  1, 0.27569 66156 18531 23248 78726
20,  1,  2, 0.13449 41714 08364 38954 33553
20,  1,  3, 0.09132 34063 91423 10287 59795
20,  1,  4, 0.06998 79991 08590 47208 09781
20,  1,  5, 0.05705 66384 55343 47381 22265
20,  1,  6, 0.04827 01092 64575 32359 47352
20,  1,  7, 0.04184 37825 66325 12849 28125
20,  1,  8, 0.03689 37056 82272 16168 79641
20,  1,  9, 0.03292 96301 78094 84915 03580
20,  1, 10, 0.02965 62522 46077 88497 33508
20,  1, 11, 0.02688 38808 23701 81770 95084
20,  1, 12, 0.02448 39566 50398 51075 23130
20,  1, 13, 0.02236 49803 54530 91341 55731
20,  1, 14, 0.02045 84276 65231 50072 00976
20,  1, 15, 0.01870 96782 08731 20874 65719
20,  1, 16, 0.01707 11407 22820 66695 43328
20,  1, 17, 0.01549 51854 19076 48176 12983
20,  1, 18, 0.01392 27071 48511 13452 05896
20,  1, 19, 0.01225 30116 79001 69205 57993
20,  1, 20, 0.01020 47204 08398 05466 42843
20,  2,  2, 0.15957 31635 56896 07530 44706
20,  2,  3, 0.10881 43706 46033 01357 35034
20,  2,  4, 0.08357 58043 76617 67995 46046
20,  2,  5, 0.06822 47553 47398 10977 79612
20,  2,  6, 0.05776 99655 57824 75078 42552
20,  2,  7, 0.05011 09522 49017 61429 29431
20,  2,  8, 0.04420 41191 33685 60635 11349
20,  2,  9, 0.03946 93443 12917 82651 23726
20,  2, 10, 0.03555 65554 08858 88594 61607
20,  2, 11, 0.03224 05467 32103 94224 33300
20,  2, 12, 0.02936 84959 96936 38821 16591
20,  2, 13, 0.02683 15104 63140 48115 71440
20,  2, 14, 0.02454 79493 23020 38036 21417
20,  2, 15, 0.02245 26609 66950 40207 85181
20,  2, 16, 0.02048 88031 81008 14923 56394
20,  2, 17, 0.01859 94023 39823 93716 16533
20,  2, 18, 0.01671 36501 93092 47718 57204
20,  2, 19, 0.01471 07671 27308 19826 76331
20,  3,  3, 0.12281 34687 87040 68723 18501
20,  3,  4, 0.09450 49009 68266 57162 49977
20,  3,  5, 0.07723 55098 67497 69200 70860
20,  3,  6, 0.06545 10178 40731 15100 82970
20,  3,  7, 0.05680 56676 56060 31941 20335
20,  3,  8, 0.05013 10269 01687 58801 11716
20,  3,  9, 0.04477 63201 80566 45060 23161
20,  3, 10, 0.04034 82353 99589 35590 74740
20,  3, 11, 0.03659 34286 59905 95679 18462
20,  3, 12, 0.03333 97949 03908 45228 69487
20,  3, 13, 0.03046 45791 76039 96786 80389
20,  3, 14, 0.02787 56579 64782 52367 84490
20,  3, 15, 0.02549 94381 39489 35977 57541
20,  3, 16, 0.02327 16371 16172 12776 45002
20,  3, 17, 0.02112 77372 76999 19285 42812
20,  3, 18, 0.01898 74447 82202 87501 91630
20,  4,  4, 0.10467 66242 96971 54412 54106
20,  4,  5, 0.08564 42355 52608 63654 89946
20,  4,  6, 0.07263 21559 09769 88864 83743
20,  4,  7, 0.06307 31775 34406 39622 70931
20,  4,  8, 0.05568 55081 04663 73792 78556
20,  4,  9, 0.04975 39272 49030 41359 71459
20,  4, 10, 0.04484 55403 00384 95327 91103
20,  4, 11, 0.04068 11668 73231 24053 94878
20,  4, 12, 0.03707 09493 66449 07669 81517
20,  4, 13, 0.03387 93392 17991 22293 33882
20,  4, 14, 0.03100 45145 79705 62994 14591
20,  4, 15, 0.02836 50517 78010 11476 93479
20,  4, 16, 0.02588 97454 17544 88136 70457
20,  4, 17, 0.02350 70343 29857 92795 93221
20,  5,  5, 0.09399 60006 72784 93039 11538
20,  5,  6, 0.07977 73754 65604 83485 30898
