50,  1,  1,  5.27404 46004
50,  1,  2,  4.27404 46004
50,  1,  3,  3.73167 39024
50,  1,  4,  3.34457 24216
50,  1,  5,  3.03657 00818
50,  1,  6,  2.77677 53769
50,  1,  7,  2.54950 88504
50,  1,  8,  2.34567 37251
50,  1,  9,  2.15949 74406
50,  1, 10,  1.98707 20666
50,  1, 11,  1.82561 85190
50,  1, 12,  1.67308 18768
50,  1, 13,  1.52789 33297
50,  1, 14,  1.38882 24266
50,  1, 15,  1.25488 12445
50,  1, 16,  1.12525 98889
50,  1, 17,  0.99928 16753
50,  1, 18,  0.87637 10958
50,  1, 19,  0.75603 03292
50,  1, 20,  0.63782 15936
50,  1, 21,  0.52135 35690
50,  1, 22,  0.40627 06936
50,  1, 23,  0.29224 45016
50,  1, 24,  0.17896 64067
50,  1, 25,  0.06614 14890
50,  1, 26, -0.04651 70559
50,  1, 27, -0.15929 30867
50,  1, 28, -0.27247 25498
50,  1, 29, -0.38634 86091
50,  1, 30, -0.50122 71174
50,  1, 31, -0.61743 26922
50,  1, 32, -0.73531 56980
50,  1, 33, -0.85526 09408
50,  1, 34, -0.97769 68830
50,  1, 35, -1.10311 07419
50,  1, 36, -1.23206 47533
50,  1, 37, -1.36520 94486
50,  1, 38, -1.50334 64878
50,  1, 39, -1.64740 46745
50,  1, 40, -1.79859 46408
50,  1, 41, -1.95840 45054
50,  1, 42, -2.12879 56713
50,  1, 43, -2.31241 89365
50,  1, 44, -2.51294 35842
50,  1, 45, -2.73578 19546
50,  1, 46, -2.98934 41682
50,  1, 47, -3.28792 65094
50,  1, 48, -3.65907 18588
50,  1, 49, -4.16822 43781
50,  1, 50, -5.05526 47583
50,  2,  2,  3.55703 04751
50,  2,  3,  3.09940 11731
50,  2,  4,  2.77508 38525
50,  2,  5,  2.51802 54006
50,  2,  6,  2.30172 19941
50,  2,  7,  2.11281 25394
50,  2,  8,  1.94358 22569
50,  2,  9,  1.78915 29629
50,  2, 10,  1.64623 13440
50,  2, 11,  1.51248 06119
50,  2, 12,  1.38617 60751
50,  2, 13,  1.26600 30903
50,  2, 14,  1.15093 19488
50,  2, 15,  1.04013 68884
50,  2, 16,  0.93294 16779
50,  2, 17,  0.82878 18635
50,  2, 18,  0.72717 78226
50,  2, 19,  0.62771 50291
50,  2, 20,  0.53002 92445
50,  2, 21,  0.43379 51392
50,  2, 22,  0.33871 73319
50,  2, 23,  0.24452 31472
50,  2, 24,  0.15095 65898
50,  2, 25,  0.05777 31638
50,  2, 26, -0.03526 47489
50,  2, 27, -0.12839 21866
50,  2, 28, -0.22184 57860
50,  2, 29, -0.31586 80427
50,  2, 30, -0.41071 17753
50,  2, 31, -0.50664 53256
50,  2, 32, -0.60395 88806
50,  2, 33, -0.70296 53786
50,  2, 34, -0.80403 32503
50,  2, 35, -0.90754 28992
50,  2, 36, -1.01395 17969
50,  2, 37, -1.12391 61558
50,  2, 38, -1.23776 87126
50,  2, 39, -1.35682 88460
50,  2, 40, -1.48145 34528
50,  2, 41, -1.61337 17985
50,  2, 42, -1.75400 46749
50,  2, 43, -1.90544 48216
50,  2, 44, -2.07095 41811
50,  2, 45, -2.25477 58290
50,  2, 46, -2.46398 44485
50,  2, 47, -2.71031 13705
50,  2, 48, -3.01649 50935
50,  2, 49, -3.43651 23891
50,  3,  3,  2.73790 52002
50,  3,  4,  2.44932 40016
50,  3,  5,  2.22131 85087
50,  3,  6,  2.02984 85571
50,  3,  7,  1.86285 96838
50,  3,  8,  1.71341 80541
50,  3,  9,  1.57715 18754
50,  3, 10,  1.45111 63598
50,  3, 11,  1.33322 58375
50,  3, 12,  1.22194 33004
50,  3, 13,  1.11609 86848
50,  3, 14,  1.01477 65576
50,  3, 15,  0.91724 35302
50,  3, 16,  0.82289 95576
50,  3, 17,  0.73124 41910
50,  3, 18,  0.64185 25188
50,  3, 19,  0.55435 75643
50,  3, 20,  0.46843 70913
50,  3, 21,  0.38380 34751
50,  3, 22,  0.30019 57337
50,  3, 23,  0.21737 30948
50,  3, 24,  0.13510 96481
50,  3, 25,  0.05318 97540
50,  3, 26, -0.02859 60479
50,  3, 27, -0.11045 48391
50,  3, 28, -0.19259 50105
50,  3, 29, -0.27522 99383
50,  3, 30, -0.35858 26752
50,  3, 31, -0.44288 80167
50,  3, 32, -0.52839 54360
50,  3, 33, -0.61542 86601
50,  3, 34, -0.70414 60446
50,  3, 35, -0.79518 63625
50,  3, 36, -0.88879 24265
50,  3, 37, -0.98473 04419
50,  3, 38, -1.08618 66272
50,  3, 39, -1.18884 75897
50,  3, 40, -1.30008 67843
50,  3, 41, -1.41498 98387
50,  3, 42, -1.53862 75515
50,  3, 43, -1.67204 98147
50,  3, 44, -1.81697 26607
50,  3, 45, -1.97871 78393
50,  3, 46, -2.16234 48864
50,  3, 47, -2.37872 57181
50,  3, 48, -2.64762 56933
50,  4,  4,  2.21250 48612
50,  4,  5,  2.00557 11458
50,  4,  6,  1.83212 96287
50,  4,  7,  1.68106 50092
50,  4,  8,  1.54600 58728
50,  4,  9,  1.42294 56584
50,  4, 10,  1.30919 12420
50,  4, 11,  1.20283 84526
50,  4, 12,  1.10248 60385
50,  4, 13,  1.00706 85844
50,  4, 14,  0.91575 34191
50,  4, 15,  0.82787 40886
50,  4, 16,  0.74288 57784
50,  4, 17,  0.66033 44594
50,  4, 18,  0.57983 49146
50,  4, 19,  0.50105 46795
50,  4, 20,  0.42370 20144
50,  4, 21,  0.34751 66800
50,  4, 22,  0.27226 26876
50,  4, 23,  0.19772 24514
50,  4, 24,  0.12369 19332
50,  4, 25,  0.04997 64782
50,  4, 26, -0.02361 28915
50,  4, 27, -0.09726 29107
50,  4, 28, -0.17116 14163
50,  4, 29, -0.24550 11944
50,  4, 30, -0.32047 87237
50,  4, 31, -0.39631 75577
50,  4, 32, -0.47326 42673
50,  4, 33, -0.55131 46607
50,  4, 34, -0.63175 77080
50,  4, 35, -0.71269 21536
50,  4, 36, -0.79690 36120
50,  4, 37, -0.88638 85420
50,  4, 38, -0.96930 11499
50,  4, 39, -1.07421 70997
50,  4, 40, -1.16124 33490
50,  4, 41, -1.27364 90541
50,  4, 42, -1.38126 97957
50,  4, 43, -1.50077 79837
50,  4, 44, -1.63287 65345
50,  4, 45, -1.77685 94891
50,  4, 46, -1.94264 18613
50,  4, 47, -2.13694 08008
50,  5,  5,  1.83239 07235
50,  5,  6,  1.67340 03036
50,  5,  7,  1.53510 75063
50,  5,  8,  1.41158 85786
50,  5,  9,  1.29912 80384
50,  5, 10,  1.19523 35324
50,  5, 11,  1.09814 58028
50,  5, 12,  1.00657 20643
50,  5, 13,  0.91953 05615
50,  5, 14,  0.83625 48205
50,  5, 15,  0.75613 19491
50,  5, 16,  0.67866 13472
50,  5, 17,  0.60342 61605
50,  5, 18,  0.53007 29728
50,  5, 19,  0.45829 69770
50,  5, 20,  0.38783 08809
50,  5, 21,  0.31843 64053
50,  5, 22,  0.24989 76091
50,  5, 23,  0.18201 55102
50,  5, 24,  0.11460 36245
50,  5, 25,  0.04748 41431
50,  5, 26, -0.01951 54648
50,  5, 27, -0.08656 56199
50,  5, 28, -0.15383 75970
50,  5, 29, -0.22150 46473
50,  5, 30, -0.28976 88251
50,  5, 31, -0.35875 60682
50,  5, 32, -0.42867 55090
50,  5, 33, -0.50072 69312
50,  5, 34, -0.57062 79326
50,  5, 35, -0.65014 35234
50,  5, 36, -0.72277 93401
50,  5, 37, -0.79576 23459
50,  5, 38, -0.90288 08431
50,  5, 39, -0.94326 82465
50,  5, 40, -1.08607 33583
50,  5, 41, -1.13669 35280
50,  5, 42, -1.26274 00913
50,  5, 43, -1.36394 52391
50,  5, 44, -1.48148 15787
50,  5, 45, -1.61665 71332
50,  5, 46, -1.76497 54612
50,  6,  6,  1.53887 09129
50,  6,  7,  1.41139 31842
50,  6,  8,  1.29765 02904
50,  6,  9,  1.19417 17852
50,  6, 10,  1.09863 44837
50,  6, 11,  1.00940 13240
50,  6, 12,  0.92527 10401
50,  6, 13,  0.84533 25049
50,  6, 14,  0.76887 51558
50,  6, 15,  0.69533 13595
50,  6, 16,  0.62423 78902
50,  6, 17,  0.55520 93291
50,  6, 18,  0.48791 91590
50,  6, 19,  0.42208 59755
50,  6, 20,  0.35746 31781
50,  6, 21,  0.29383 10800
50,  6, 22,  0.23099 07178
50,  6, 23,  0.16875 88685
50,  6, 24,  0.10696 39215
50,  6, 25,  0.04544 23455
50,  6, 26, -0.01596 44474
50,  6, 27, -0.07741 29313
50,  6, 28, -0.13906 06906
50,  6, 29, -0.20107 53861
50,  6, 30, -0.26355 26279
50,  6, 31, -0.32696 44021
50,  6, 32, -0.39118 55258
50,  6, 33, -0.45396 25973
50,  6, 34, -0.53020 29397
50,  6, 35, -0.57767 81485
50,  6, 36, -0.67215 34793
50,  6, 37, -0.74300 56697
50,  6, 38, -0.76178 89925
50,  6, 39, -0.96789 58469
50,  6, 40, -0.87839 89636
50,  6, 41, -1.12631 10916
50,  6, 42, -1.11030 35783
50,  6, 43, -1.25980 76531
50,  6, 44, -1.35685 08406
50,  6, 45, -1.47534 23090
50,  7,  7,  1.30287 19130
50,  7,  8,  1.19769 99086
50,  7,  9,  1.10209 84925
50,  7, 10,  1.01389 20324
50,  7, 11,  0.93155 01245
50,  7, 12,  0.85395 14339
50,  7, 13,  0.78024 65494
50,  7, 14,  0.70977 37876
50,  7, 15,  0.64200 50974
50,  7, 16,  0.57650 99518
50,  7, 17,  0.51293 04436
50,  7, 18,  0.45096 36054
50,  7, 19,  0.39034 85267
50,  7, 20,  0.33085 67332
50,  7, 21,  0.27228 48288
50,  7, 22,  0.21444 87303
50,  7, 23,  0.15717 90307
50,  7, 24,  0.10031 71618
50,  7, 25,  0.04371 21155
50,  7, 26, -0.01278 24670
50,  7, 27, -0.06931 11938
50,  7, 28, -0.12601 79764
50,  7, 29, -0.18303 46047
50,  7, 30, -0.24072 11913
50,  7, 31, -0.29827 33310
50,  7, 32, -0.35768 15920
50,  7, 33, -0.42277 32925
50,  7, 34, -0.45902 44559
50,  7, 35, -0.58369 78204
50,  7, 36, -0.55560 05801
