14,  1,  1, 0.30773 01024 70513 52042 40323
14,  1,  2, 0.15172 03662 67101 86755 13087
14,  1,  3, 0.10317 19530 51956 46949 36683
14,  1,  4, 0.07887 15915 09936 35070 36071
14,  1,  5, 0.06396 57428 06609 23416 20057
14,  1,  6, 0.05370 64713 65928 19056 91307
14,  1,  7, 0.04608 99189 82596 08781 08840
14,  1,  8, 0.04011 41687 48551 74861 96426
14,  1,  9, 0.03521 41760 21545 31310 48211
14,  1, 10, 0.03103 71162 77343 58083 85400
14,  1, 11, 0.02733 62865 20257 96578 03859
14,  1, 12, 0.02390 61000 97031 81005 88472
14,  1, 13, 0.02050 80256 38533 28720 38172
14,  1, 14, 0.01662 79802 42094 57367 93093
14,  2,  2, 0.18442 00251 96606 54357 05017
14,  2,  3, 0.12607 91989 99505 10687 69505
14,  2,  4, 0.09665 24633 45852 30712 55071
14,  2,  5, 0.07852 02979 94498 21784 22972
14,  2,  6, 0.06600 28339 71940 76990 48345
14,  2,  7, 0.05668 96715 50891 13254 79927
14,  2,  8, 0.04937 08147 21265 30011 99383
14,  2,  9, 0.04336 17156 50348 49872 42680
14,  2, 10, 0.03823 37404 21711 59495 28932
14,  2, 11, 0.03368 63220 99766 77573 73652
14,  2, 12, 0.02946 81313 55842 21783 89837
14,  2, 13, 0.02528 63927 86136 38000 33421
14,  3,  3, 0.14570 45665 71064 68874 14730
14,  3,  4, 0.11198 16876 44283 51303 93360
14,  3,  5, 0.09111 81271 06229 70402 22214
14,  3,  6, 0.07667 54957 05635 28469 40160
14,  3,  7, 0.06590 84825 50572 20504 15077
14,  3,  8, 0.05743 41187 81472 33761 20406
14,  3,  9, 0.05046 77802 17757 62477 37886
14,  3, 10, 0.04451 69192 30622 61958 97407
14,  3, 11, 0.03923 52316 60105 23208 36657
14,  3, 12, 0.03433 22070 27921 18613 37606
14,  4,  4, 0.12722 73070 15384 14627 51423
14,  4,  5, 0.10369 31108 10372 75324 54761
14,  4,  6, 0.08735 62483 22265 65955 89240
14,  4,  7, 0.07515 19908 65221 70991 90125
14,  4,  8, 0.06553 10935 45637 81122 94243
14,  4,  9, 0.05761 20956 62731 99296 73978
14,  4, 10, 0.05084 02240 85718 57768 95347
14,  4, 11, 0.04482 43469 12465 20464 52212
14,  5,  5, 0.11710 12460 67737 92588 41199
14,  5,  6, 0.09877 47549 59807 92377 42217
14,  5,  7, 0.08505 36546 09702 79954 73652
14,  5,  8, 0.07421 81415 70841 58170 85712
14,  5,  9, 0.06528 67776 32337 08235 41824
14,  5, 10, 0.05764 01464 26466 40438 88307
14,  6,  6, 0.11153 24579 40371 00374 29422
14,  6,  7, 0.09614 05595 20266 09686 81710
14,  6,  8, 0.08396 17109 60829 75132 36377
14,  6,  9, 0.07390 69220 68234 80763 96643
14,  7,  7, 0.10902 69479 79116 44468 61732
14,  7,  8, 0.09530 87256 13034 99296 56390
