18,  1,  1, 0.28453 01297 41373 23776 62106
18,  1,  2, 0.13925 01619 82567 22274 53399
18,  1,  3, 0.09461 72635 93836 30683 43254
18,  1,  4, 0.07248 51730 41042 92320 33851
18,  1,  5, 0.05903 04273 94951 95505 60921
18,  1,  6, 0.04986 00635 42274 06154 85795
18,  1,  7, 0.04313 02309 99993 48238 12204
18,  1,  8, 0.03792 60194 78895 41720 86930
18,  1,  9, 0.03373 88140 56592 69760 56760
18,  1, 10, 0.03026 10666 57718 99669 36375
18,  1, 11, 0.02729 38041 17200 64316 04400
18,  1, 12, 0.02470 02470 55015 19649 28255
18,  1, 13, 0.02238 01572 23538 78164 62717
18,  1, 14, 0.02025 37420 87120 86497 21619
18,  1, 15, 0.01824 88619 23496 38297 71695
18,  1, 16, 0.01628 50441 83481 66324 12818
18,  1, 17, 0.01423 68875 26479 40867 33007
18,  1, 18, 0.01177 19053 94420 75779 33895
18,  2,  2, 0.16629 29294 40493 90431 50911
18,  2,  3, 0.11350 58132 40024 48599 78038
18,  2,  4, 0.08715 97603 64568 00193 64953
18,  2,  5, 0.07108 25990 22816 57900 12813
18,  2,  6, 0.06009 75753 43713 99855 64021
18,  2,  7, 0.05202 17422 37515 53300 80605
18,  2,  8, 0.04576 83625 20454 04084 93104
18,  2,  9, 0.04073 17967 38712 32849 38036
18,  2, 10, 0.03654 51033 81184 41906 87459
18,  2, 11, 0.03297 04894 52106 82818 76911
18,  2, 12, 0.02984 42464 05047 27930 96340
18,  2, 13, 0.02704 62261 17769 61402 11886
18,  2, 14, 0.02448 06359 16457 19516 25653
18,  2, 15, 0.02206 07111 39427 68039 36136
18,  2, 16, 0.01968 94667 21859 68574 48884
18,  2, 17, 0.01721 54924 48801 79453 47844
18,  3,  3, 0.12889 98942 36552 04297 82395
18,  3,  4, 0.09918 28539 34689 94748 49866
18,  3,  5, 0.08098 99791 37595 87358 78653
18,  3,  6, 0.06853 24700 43169 82745 75428
18,  3,  7, 0.05935 98602 27959 25065 34543
18,  3,  8, 0.05224 88412 92760 31706 07098
18,  3,  9, 0.04651 62120 37361 29791 19874
18,  3, 10, 0.04174 73296 27716 72620 39532
18,  3, 11, 0.03767 30986 97010 02479 56573
18,  3, 12, 0.03410 80170 94803 16847 11716
18,  3, 13, 0.03091 57650 04907 56014 24705
18,  3, 14, 0.02798 75014 25574 45771 80862
18,  3, 15, 0.02522 44785 87252 58710 13791
18,  3, 16, 0.02251 61109 13444 77661 41972
18,  4,  4, 0.11056 60330 91825 29045 17750
18,  4,  5, 0.09039 73786 41099 40372 68675
18,  4,  6, 0.07655 79277 69038 37668 43163
18,  4,  7, 0.06635 22085 25003 43514 40809
18,  4,  8, 0.05843 10521 09551 75929 85572
18,  4,  9, 0.05203 94281 71552 36691 88418
18,  4, 10, 0.04671 83402 91747 86188 24697
18,  4, 11, 0.04216 94861 40356 87642 02490
18,  4, 12, 0.03818 69632 27958 19242 78360
18,  4, 13, 0.03461 92644 36041 91953 62682
18,  4, 14, 0.03134 52499 78474 44864 65288
18,  4, 15, 0.02825 48286 26872 54576 51801
18,  5,  5, 0.09990 84320 70870 99434 20300
18,  5,  6, 0.08468 79168 17757 17532 44170
18,  5,  7, 0.07344 60810 75888 84867 29345
18,  5,  8, 0.06471 01857 36487 32035 88267
18,  5,  9, 0.05765 43520 44761 99493 29443
18,  5, 10, 0.05177 56674 28444 33834 45767
18,  5, 11, 0.04674 68133 44708 97649 72697
18,  5, 12, 0.04234 15563 06071 75512 66072
18,  5, 13, 0.03839 32045 98457 71622 51432
18,  5, 14, 0.03476 82769 72460 10230 38024
18,  6,  6, 0.09324 07331 41731 09945 71809
18,  6,  7, 0.08092 02644 64696 45145 47482
18,  6,  8, 0.07133 38045 10218 43642 88467
18,  6,  9, 0.06358 29688 59453 88934 22151
18,  6, 10, 0.05711 97287 63328 39494 47921
18,  6, 11, 0.05158 68552 10792 40366 68250
18,  6, 12, 0.04673 70895 72269 89774 31645
18,  6, 13, 0.04238 79845 80840 39581 96276
18,  7,  7, 0.08901 67024 87311 34074 81197
18,  7,  8, 0.07851 79676 66481 01411 66471
18,  7,  9, 0.07001 99026 22799 10816 61289
18,  7, 10, 0.06292 69074 00005 47875 51333
18,  7, 11, 0.05685 01034 60222 32935 98826
18,  7, 12, 0.05151 99091 70958 23796 83509
18,  8,  8, 0.08649 60638 37520 73399 69420
18,  8,  9, 0.07717 62286 00631 58996 89337
18,  8, 10, 0.06938 91332 13010 65754 27887
18,  8, 11, 0.06271 16906 11590 63108 17301
18,  9,  9, 0.08531 27880 37823 43509 68582
18,  9, 10, 0.07674 42320 67154 41812 65139
