6,  1,  1, 0.41592 71089 83248 11918 14091
6,  1,  2, 0.20850 30022 53640 31252 83929
6,  1,  3, 0.13943 52565 06533 28673 26912
6,  1,  4, 0.10242 93939 61934 70506 09626
6,  1,  5, 0.07736 37839 26525 42991 49707
6,  1,  6, 0.05634 14543 68118 14658 15735
6,  2,  2, 0.27957 77392 29791 33761 67720
6,  2,  3, 0.18898 59559 89407 46729 68518
6,  2,  4, 0.13966 40603 79097 61422 37937
6,  2,  5, 0.10590 54582 21537 83841 92189
6,  3,  3, 0.24621 25353 90384 66575 77410
6,  3,  4, 0.18327 27977 72642 26092 79597
