17,  1,  1, 0.28953 30036 87695 81952 00456
17,  1,  2, 0.14194 24628 99699 87035 76295
17,  1,  3, 0.09647 48736 60462 14754 16425
17,  1,  4, 0.07388 49614 67550 52624 73378
17,  1,  5, 0.06012 72301 97931 72918 70718
17,  1,  6, 0.05073 26947 12792 78523 59010
17,  1,  7, 0.04382 36490 64893 59806 65156
17,  1,  8, 0.03846 72833 29430 42925 40925
17,  1,  9, 0.03414 41054 99724 77898 35692
17,  1, 10, 0.03053 89548 76300 58135 46284
17,  1, 11, 0.02744 65527 42181 56875 90271
17,  1, 12, 0.02472 37144 69418 70091 45378
17,  1, 13, 0.02226 20771 00909 17352 22869
17,  1, 14, 0.01996 90650 53339 84952 19723
17,  1, 15, 0.01774 76891 20439 78672 40348
17,  1, 16, 0.01545 52070 37106 32860 14905
17,  1, 17, 0.01272 64750 80122 32620 82167
17,  2,  2, 0.17014 26762 72618 01541 73860
17,  2,  3, 0.11618 66733 56562 66091 57962
17,  2,  4, 0.08919 82556 08134 31368 98304
17,  2,  5, 0.07269 70385 34772 68908 63106
17,  2,  6, 0.06139 98459 11010 30026 37370
17,  2,  7, 0.05307 61572 77870 90458 69761
17,  2,  8, 0.04661 40918 04897 27672 11329
17,  2,  9, 0.04139 28191 55772 86645 78740
17,  2, 10, 0.03703 49110 15646 73512 24002
17,  2, 11, 0.03329 40891 73768 07169 81530
17,  2, 12, 0.02999 82825 58422 96281 77931
17,  2, 13, 0.02701 70379 13813 65747 88784
17,  2, 14, 0.02423 86812 74901 14496 26200
17,  2, 15, 0.02154 59396 30339 50283 41636
17,  2, 16, 0.01876 58305 74662 69898 78285
17,  3,  3, 0.13242 07975 08610 22606 98629
17,  3,  4, 0.10187 92434 36739 05384 04746
17,  3,  5, 0.08314 21716 22263 24822 22864
17,  3,  6, 0.07028 50403 09334 81878 38480
17,  3,  7, 0.06079 64413 57432 44657 35954
17,  3,  8, 0.05342 08201 98599 47538 11064
17,  3,  9, 0.04745 55486 95588 62518 26061
17,  3, 10, 0.04247 26883 93247 42495 61699
17,  3, 11, 0.03819 25586 54145 56176 68422
17,  3, 12, 0.03441 94566 84259 06590 72856
17,  3, 13, 0.03100 47771 14943 85060 59007
17,  3, 14, 0.02782 10707 59748 86288 19200
17,  3, 15, 0.02473 42094 97283 24181 24647
17,  4,  4, 0.11400 68196 58613 57435 61674
17,  4,  5, 0.09316 20339 28604 39319 09104
17,  4,  6, 0.07882 66620 85420 68271 84032
17,  4,  7, 0.06822 98908 09483 46511 13332
17,  4,  8, 0.05998 26091 81209 36664 24920
17,  4,  9, 0.05330 57575 45429 45058 66271
17,  4, 10, 0.04772 39972 88653 05038 37801
17,  4, 11, 0.04292 61816 64014 33186 61119
17,  4, 12, 0.03869 42630 40427 22931 26398
17,  4, 13, 0.03486 24030 13225 46724 92506
17,  4, 14, 0.03128 81041 84505 23743 81295
17,  5,  5, 0.10340 04377 05265 17772 45623
17,  5,  6, 0.08757 29930 35493 49709 58118
17,  5,  7, 0.07585 34533 41594 73099 65450
17,  5,  8, 0.06672 04244 61663 20744 72298
17,  5,  9, 0.05931 87706 08815 41089 61268
17,  5, 10, 0.05312 57771 23103 82704 10364
17,  5, 11, 0.04779 87292 43672 71920 32090
17,  5, 12, 0.04309 70793 13502 74402 09027
17,  5, 13, 0.03883 75657 40424 47703 16803
17,  6,  6, 0.09688 24668 86129 41630 16727
17,  6,  7, 0.08398 11737 71714 41781 02891
17,  6,  8, 0.07391 30258 93418 65727 05407
17,  6,  9, 0.06574 42736 41398 71535 44048
17,  6, 10, 0.05890 30403 18336 11008 36102
17,  6, 11, 0.05301 37274 79190 71413 28810
17,  6, 12, 0.04781 22598 89729 18197 57416
17,  7,  7, 0.09290 31779 69688 61318 28307
17,  7,  8, 0.08181 94606 71015 45029 60543
17,  7,  9, 0.07281 54074 14409 39164 19925
17,  7, 10, 0.06526 67274 40602 41203 68832
17,  7, 11, 0.05876 26219 24321 60227 07608
17,  8,  8, 0.09073 61649 53276 99866 52362
17,  8,  9, 0.08080 00267 27470 95806 40486
17,  8, 10, 0.07245 99963 23128 03927 95584
17,  9,  9, 0.09004 65814 22779 60566 55018
